credito;codigo_ciudad;cliente_tipo_identificacion;codigo_ocupacion;descripcion_ocu
232162;50683;1;R;Rentista de Capital
154894;50313;1;E;Empleado
95554;11001;1;I;Independiente
129405;11001;1;I;Independiente
127002;11001;1;;
224339;76001;1;T;Transportador
174268;63001;1;J;Independiente Formal
210883;63001;1;R;Rentista de Capital
171986;63001;1;H;Empleado ENR
156790;11001;1;E;Empleado
202987;11001;1;P;Pensionado
176281;63130;1;;
169750;11001;1;I;Independiente
211428;63130;1;R;Rentista de Capital
153007;63001;1;I;Independiente
199848;63190;1;F;Empleado ER
183565;63001;1;;
208735;63001;1;J;Independiente Formal
173759;11001;1;H;Empleado ENR
219039;50001;1;R;Rentista de Capital
235602;5088;1;F;Empleado ER
167995;76364;1;K;Independiente Informal
228596;63001;1;K;Independiente Informal
158881;11001;1;E;Empleado
206052;11001;1;H;Empleado ENR
230000;25473;1;T;Transportador
216512;25754;1;T;Transportador
203372;11001;1;F;Empleado ER
208155;63001;1;J;Independiente Formal
158109;76001;1;;
227882;11001;1;K;Independiente Informal
198134;50001;1;T;Transportador
168675;76001;1;;
194001;63001;1;;
132726;11001;1;E;Empleado
148729;63001;1;I;Independiente
191178;66170;1;H;Empleado ENR
225411;25214;1;K;Independiente Informal
215363;63401;1;J;Independiente Formal
147210;63001;1;I;Independiente
191622;63001;1;J;Independiente Formal
199539;76001;1;J;Independiente Formal
221368;63001;1;K;Independiente Informal
225910;76001;1;F;Empleado ER
216560;8001;1;J;Independiente Formal
169492;25754;1;I;Independiente
224332;50001;1;F;Empleado ER
125826;8001;1;I;Independiente
147713;47551;1;I;Independiente
232695;8001;1;T;Transportador
116800;8001;1;I;Independiente
136168;8001;1;I;Independiente
187757;8001;1;;
213344;8001;1;F;Empleado ER
170599;8001;1;J;Independiente Formal
209388;68001;1;H;Empleado ENR
198511;25286;1;F;Empleado ER
164566;47001;1;;
186150;47001;1;E;Empleado
214513;11001;1;H;Empleado ENR
232858;11001;1;J;Independiente Formal
197670;47001;1;T;Transportador
237108;47001;1;J;Independiente Formal
143608;47001;1;I;Independiente
196128;11001;1;K;Independiente Informal
158685;11001;1;E;Empleado
117756;47001;1;;
204179;63001;1;H;Empleado ENR
177879;47001;1;H;Empleado ENR
118732;8001;1;E;Empleado
221794;25754;1;J;Independiente Formal
225197;11001;1;H;Empleado ENR
122902;44001;1;I;Independiente
217940;47551;1;G;Ganadero
172091;41551;1;F;Empleado ER
231227;41001;1;J;Independiente Formal
222667;25402;1;J;Independiente Formal
202316;41001;1;H;Empleado ENR
172471;73001;1;O;Contratista
231833;11001;1;J;Independiente Formal
66755;41001;1;I;Independiente
160322;25286;1;E;Empleado
121042;11001;1;I;Independiente
233337;41001;1;N;Comerciante
151958;41001;1;E;Empleado
212081;41001;1;T;Transportador
147424;41001;1;;
234901;41001;1;J;Independiente Formal
225353;73001;1;J;Independiente Formal
154091;11001;1;E;Empleado
218042;41615;1;T;Transportador
189110;76892;1;E;Empleado
152075;11001;1;;
187294;11001;1;J;Independiente Formal
229899;11001;1;H;Empleado ENR
187029;76001;1;J;Independiente Formal
186801;73268;1;I;Independiente
153936;41001;1;I;Independiente
230231;41001;1;J;Independiente Formal
186928;11001;1;;
209945;41001;1;J;Independiente Formal
214595;41001;1;F;Empleado ER
186025;11001;1;T;Transportador
218952;11001;1;T;Transportador
231072;11001;1;P;Pensionado
121728;11001;1;P;Pensionado
153231;11001;1;E;Empleado
154613;41001;1;;
204572;41001;1;J;Independiente Formal
233786;11001;1;T;Transportador
193976;11001;1;F;Empleado ER
221420;41001;1;J;Independiente Formal
160550;11001;1;;
192078;41001;1;J;Independiente Formal
178276;11001;1;;
179914;76109;1;H;Empleado ENR
165739;41001;1;E;Empleado
184327;11001;1;;
204669;11001;1;F;Empleado ER
214088;50001;1;F;Empleado ER
136428;11001;1;I;Independiente
142280;11001;1;I;Independiente
216605;41001;1;J;Independiente Formal
157737;85001;1;I;Independiente
221335;41001;1;F;Empleado ER
204737;47001;1;J;Independiente Formal
127756;25754;1;;
212462;41551;1;F;Empleado ER
198838;11001;1;F;Empleado ER
153639;11001;1;E;Empleado
156380;50001;1;E;Empleado
188184;85001;1;J;Independiente Formal
230237;41524;1;J;Independiente Formal
202168;11001;1;F;Empleado ER
180045;11001;1;I;Independiente
213923;13001;1;N;Comerciante
185353;50001;1;G;Ganadero
223502;41001;1;J;Independiente Formal
206972;11001;1;K;Independiente Informal
225714;41001;1;J;Independiente Formal
154491;11001;1;I;Independiente
232014;76834;1;N;Comerciante
165649;11001;1;I;Independiente
171684;25307;1;F;Empleado ER
202715;11001;1;K;Independiente Informal
228462;11001;1;K;Independiente Informal
188583;25214;1;F;Empleado ER
200697;63001;1;F;Empleado ER
220580;5001;1;J;Independiente Formal
222353;5615;1;J;Independiente Formal
212350;47001;1;T;Transportador
233112;41001;1;F;Empleado ER
217597;85010;1;G;Ganadero
180700;41001;1;J;Independiente Formal
157666;11001;1;I;Independiente
179430;11001;1;N;Comerciante
186869;85325;1;J;Independiente Formal
166409;11001;1;F;Empleado ER
207157;11001;1;N;Comerciante
235996;41001;1;N;Comerciante
208253;41001;1;F;Empleado ER
232882;11001;1;F;Empleado ER
165806;11001;1;;
231371;41001;1;J;Independiente Formal
208544;41001;1;F;Empleado ER
154929;11001;1;I;Independiente
207271;41001;1;J;Independiente Formal
229508;41001;1;J;Independiente Formal
183590;41001;1;T;Transportador
196484;41001;1;T;Transportador
181116;41001;1;F;Empleado ER
222389;41001;1;J;Independiente Formal
217750;50001;1;H;Empleado ENR
229450;11001;1;F;Empleado ER
215881;68001;1;F;Empleado ER
212497;15572;1;J;Independiente Formal
215874;41001;1;J;Independiente Formal
184175;41001;1;F;Empleado ER
213483;41001;1;H;Empleado ENR
157097;11001;1;E;Empleado
204822;41770;1;J;Independiente Formal
167454;11001;1;;
211132;11001;1;H;Empleado ENR
189607;76001;1;;
219616;41001;1;J;Independiente Formal
170283;11001;1;H;Empleado ENR
206996;41551;1;N;Comerciante
211492;41001;1;P;Pensionado
225057;41001;1;F;Empleado ER
231940;76364;1;J;Independiente Formal
185205;73001;1;;
223261;41001;1;F;Empleado ER
204469;41551;1;T;Transportador
236026;41001;1;H;Empleado ENR
184536;25899;1;;
176915;11001;1;J;Independiente Formal
172991;41001;1;;
222129;41001;1;C;Agricultor
181913;11001;1;F;Empleado ER
191611;41001;1;F;Empleado ER
209073;25899;1;J;Independiente Formal
120795;25754;1;I;Independiente
193517;41001;1;T;Transportador
208812;41001;1;J;Independiente Formal
176194;11001;1;H;Empleado ENR
200713;25430;1;F;Empleado ER
146143;25430;1;;
129207;11001;1;E;Empleado
182211;68276;1;J;Independiente Formal
224500;41001;1;J;Independiente Formal
226200;11001;1;J;Independiente Formal
203706;41001;1;J;Independiente Formal
219320;50568;1;N;Comerciante
148411;50001;1;E;Empleado
202784;11001;1;I;Independiente
169132;85410;1;K;Independiente Informal
151630;50006;1;E;Empleado
177332;11001;1;I;Independiente
182837;50577;1;J;Independiente Formal
187315;50001;1;;
219995;85440;1;T;Transportador
187319;50287;1;J;Independiente Formal
217269;50577;1;K;Independiente Informal
234862;50110;1;C;Agricultor
167658;50001;1;;
141678;50001;1;E;Empleado
148772;50150;1;;
169626;50150;1;N;Comerciante
170764;50150;1;F;Empleado ER
132606;50150;1;I;Independiente
206098;8758;1;J;Independiente Formal
163499;50001;1;I;Independiente
214171;50680;1;C;Agricultor
206146;11001;1;T;Transportador
134511;50006;1;;
192544;50001;1;H;Empleado ENR
139539;50006;1;;
192255;25754;1;;
175289;50223;1;J;Independiente Formal
156734;50223;1;E;Empleado
52082;11001;1;E;Empleado
210254;25769;1;N;Comerciante
185254;25473;1;F;Empleado ER
127663;13052;1;E;Empleado
122759;13001;1;E;Empleado
194681;13001;1;F;Empleado ER
121792;68081;1;;
169196;13001;1;F;Empleado ER
190113;13001;1;T;Transportador
96449;8758;1;E;Empleado
221665;13836;1;O;Contratista
174058;13001;1;I;Independiente
104517;13001;1;;
226482;13001;1;F;Empleado ER
224795;8001;1;F;Empleado ER
129900;13836;1;E;Empleado
207096;11001;1;F;Empleado ER
191530;11001;1;F;Empleado ER
172229;13001;1;P;Pensionado
188092;68001;1;G;Ganadero
92158;68001;1;I;Independiente
178177;13688;1;J;Independiente Formal
186910;68276;1;G;Ganadero
179215;5360;1;I;Independiente
188717;8001;1;G;Ganadero
212018;68307;1;R;Rentista de Capital
90840;13001;1;I;Independiente
135046;13001;1;I;Independiente
205162;13001;1;H;Empleado ENR
199581;13001;1;F;Empleado ER
142948;13052;1;E;Empleado
139069;68001;1;I;Independiente
191353;68276;1;;
224962;8001;1;J;Independiente Formal
154625;11001;1;E;Empleado
192152;5001;1;J;Independiente Formal
149237;17001;1;I;Independiente
209942;5001;1;T;Transportador
223671;5266;1;T;Transportador
159261;11001;1;I;Independiente
158928;11001;1;E;Empleado
187768;11001;1;F;Empleado ER
200805;5001;1;F;Empleado ER
199085;5001;1;J;Independiente Formal
233110;5266;1;K;Independiente Informal
218518;5088;1;H;Empleado ENR
221158;41001;1;F;Empleado ER
223631;5360;1;T;Transportador
210152;5266;1;N;Comerciante
206359;11001;1;F;Empleado ER
187111;50006;1;H;Empleado ENR
235919;76834;1;T;Transportador
184648;5360;1;;
154062;5001;1;;
228669;5001;1;J;Independiente Formal
166829;5088;1;E;Empleado
237443;5001;1;T;Transportador
221946;5001;1;F;Empleado ER
234483;5088;1;F;Empleado ER
195900;5001;1;J;Independiente Formal
234002;5088;1;F;Empleado ER
228150;5001;1;F;Empleado ER
228036;5615;1;F;Empleado ER
211217;5129;1;T;Transportador
131905;5001;1;;
161341;17001;1;I;Independiente
200946;5001;1;J;Independiente Formal
170350;11001;1;F;Empleado ER
204358;5631;1;J;Independiente Formal
177596;5615;1;;
209456;5001;1;J;Independiente Formal
210090;5001;1;F;Empleado ER
233446;5088;1;J;Independiente Formal
197923;5001;1;;
200945;5001;1;T;Transportador
175161;5686;1;R;Rentista de Capital
197147;5079;1;T;Transportador
157270;5360;1;I;Independiente
173972;5686;1;;
226636;5001;1;T;Transportador
206891;5001;1;H;Empleado ENR
213059;5001;1;H;Empleado ENR
199575;5001;1;J;Independiente Formal
182505;50006;1;;
219703;5088;1;R;Rentista de Capital
191559;5001;1;J;Independiente Formal
232005;5266;1;J;Independiente Formal
208100;5001;1;R;Rentista de Capital
186995;5376;1;J;Independiente Formal
217925;5266;1;J;Independiente Formal
160375;5631;1;E;Empleado
100146;8001;1;I;Independiente
184582;5001;1;J;Independiente Formal
215290;5490;1;K;Independiente Informal
224232;5001;1;N;Comerciante
205308;5380;1;H;Empleado ENR
234218;5129;1;T;Transportador
158388;5001;1;;
224161;50568;1;J;Independiente Formal
230327;50568;1;O;Contratista
212797;50001;1;J;Independiente Formal
220878;50001;1;H;Empleado ENR
149939;11001;1;I;Independiente
223358;50568;1;F;Empleado ER
174249;85410;1;H;Empleado ENR
195373;50568;1;H;Empleado ENR
180229;5266;1;J;Independiente Formal
237109;50001;1;F;Empleado ER
220987;5380;1;J;Independiente Formal
146327;17442;1;;
203749;5001;1;G;Ganadero
146804;5088;1;I;Independiente
162962;5266;1;;
136026;13001;1;E;Empleado
45616;11001;1;;
191462;11001;1;P;Pensionado
233065;5045;1;J;Independiente Formal
232655;5001;1;T;Transportador
167292;5615;1;E;Empleado
143283;85010;1;I;Independiente
225405;5001;1;J;Independiente Formal
153602;5615;1;E;Empleado
162694;5001;1;;
166274;5266;1;;
164373;5266;1;E;Empleado
173808;11001;1;K;Independiente Informal
134627;5001;1;E;Empleado
173953;5266;1;F;Empleado ER
183741;5088;1;J;Independiente Formal
208578;11001;1;T;Transportador
148583;11001;1;I;Independiente
215171;5266;1;J;Independiente Formal
227998;5088;1;F;Empleado ER
197654;5631;1;P;Pensionado
186194;5001;1;;
212335;5088;1;F;Empleado ER
211109;5001;1;F;Empleado ER
180337;5266;1;;
174934;76001;1;H;Empleado ENR
165692;11001;1;I;Independiente
182999;11001;1;K;Independiente Informal
127640;5088;1;;
205956;5631;1;P;Pensionado
206010;5001;1;F;Empleado ER
201226;11001;1;K;Independiente Informal
105251;5001;1;I;Independiente
189798;5001;1;;
202731;5001;1;G;Ganadero
215008;5266;1;F;Empleado ER
219889;5001;1;J;Independiente Formal
209089;5001;1;J;Independiente Formal
148662;5861;1;E;Empleado
211646;5001;1;T;Transportador
192204;5001;1;F;Empleado ER
151086;5091;1;E;Empleado
214683;5079;1;J;Independiente Formal
164108;5656;1;I;Independiente
220152;5001;1;P;Pensionado
192271;11001;1;K;Independiente Informal
200308;11001;1;E;Empleado
235819;8001;1;J;Independiente Formal
224700;8001;1;J;Independiente Formal
215725;11001;1;K;Independiente Informal
205809;8001;1;J;Independiente Formal
138757;8001;1;E;Empleado
213021;73124;1;H;Empleado ENR
127499;8520;1;;
107832;8685;1;;
212500;8001;1;E;Empleado
214198;8001;1;F;Empleado ER
213024;8520;1;E;Empleado
222591;13001;1;J;Independiente Formal
139581;8436;1;;
191992;8758;1;F;Empleado ER
205547;8758;1;H;Empleado ENR
165829;8758;1;E;Empleado
126030;8001;1;I;Independiente
171624;8001;1;T;Transportador
201479;8001;1;F;Empleado ER
227021;68001;1;H;Empleado ENR
156950;11001;1;I;Independiente
198120;8001;1;I;Independiente
158204;8433;1;;
208246;8770;1;F;Empleado ER
195669;8001;1;F;Empleado ER
144533;8001;1;;
207045;8001;1;J;Independiente Formal
228230;13001;1;T;Transportador
236883;8001;1;F;Empleado ER
226404;8001;1;J;Independiente Formal
206107;8296;1;T;Transportador
187289;8758;1;F;Empleado ER
63603;11001;1;I;Independiente
185968;8001;1;;
209916;8001;1;F;Empleado ER
160312;8001;1;T;Transportador
211730;8001;1;T;Transportador
147741;8001;1;E;Empleado
127559;8296;1;E;Empleado
127105;11001;1;E;Empleado
203316;8137;1;I;Independiente
232293;11001;1;K;Independiente Informal
118267;8001;1;;
208362;11001;1;F;Empleado ER
173884;8758;1;T;Transportador
127665;76001;1;;
130578;8001;1;E;Empleado
185767;8560;1;T;Transportador
223603;8560;1;K;Independiente Informal
222523;8758;1;J;Independiente Formal
178942;47001;1;F;Empleado ER
179069;20011;1;F;Empleado ER
229728;20001;1;K;Independiente Informal
217560;8606;1;F;Empleado ER
186140;8606;1;J;Independiente Formal
211007;11001;1;J;Independiente Formal
224854;8606;1;J;Independiente Formal
160006;11001;1;E;Empleado
189284;8001;1;F;Empleado ER
134458;8560;1;I;Independiente
132690;8001;1;E;Empleado
177096;11001;1;F;Empleado ER
175995;5440;1;;
161922;8638;1;I;Independiente
140211;8758;1;E;Empleado
143743;8001;1;E;Empleado
122236;8001;1;I;Independiente
215636;11001;1;T;Transportador
209628;8634;1;F;Empleado ER
237006;8638;1;F;Empleado ER
224684;8638;1;J;Independiente Formal
189912;8001;1;F;Empleado ER
190757;8001;1;J;Independiente Formal
195850;8638;1;T;Transportador
222472;8638;1;T;Transportador
226172;8638;1;F;Empleado ER
227701;8001;1;J;Independiente Formal
187099;13244;1;F;Empleado ER
236597;8638;1;H;Empleado ENR
228267;8001;1;F;Empleado ER
182242;8638;1;;
198584;8001;1;F;Empleado ER
225133;8638;1;F;Empleado ER
157728;8560;1;E;Empleado
233320;8638;1;J;Independiente Formal
197019;8638;1;I;Independiente
152524;8001;1;P;Pensionado
140119;41298;1;I;Independiente
179647;8001;1;;
193349;25473;1;;
200941;11001;1;J;Independiente Formal
210745;8001;1;F;Empleado ER
188417;8001;1;P;Pensionado
236523;47001;1;T;Transportador
171502;8001;1;T;Transportador
164488;50001;1;P;Pensionado
128939;47001;1;;
234234;8001;1;P;Pensionado
211235;8758;1;N;Comerciante
122907;8001;1;I;Independiente
216437;8001;1;H;Empleado ENR
225403;8001;1;J;Independiente Formal
186930;11001;1;T;Transportador
231017;8001;1;J;Independiente Formal
227191;8001;1;J;Independiente Formal
209215;20001;1;J;Independiente Formal
199529;8573;1;R;Rentista de Capital
205796;8001;1;T;Transportador
204630;8758;1;I;Independiente
119056;8001;1;E;Empleado
234964;8001;1;P;Pensionado
214200;8001;1;F;Empleado ER
161474;11001;1;;
148083;8001;1;E;Empleado
155703;8001;1;E;Empleado
217892;8001;1;J;Independiente Formal
176283;8433;1;;
117488;76895;1;E;Empleado
163651;8001;1;P;Pensionado
176726;8001;1;T;Transportador
232656;8001;1;P;Pensionado
203984;8001;1;J;Independiente Formal
221255;8001;1;T;Transportador
218542;11001;1;J;Independiente Formal
26988;11001;1;E;Empleado
133664;8001;1;;
184601;66001;1;H;Empleado ENR
199229;11001;1;E;Empleado
120782;8001;1;I;Independiente
194834;8001;1;F;Empleado ER
187996;8001;1;;
175268;8001;1;H;Empleado ENR
223934;50001;1;F;Empleado ER
222238;11001;1;P;Pensionado
186783;8001;1;P;Pensionado
109066;13670;1;;
236986;8001;1;F;Empleado ER
193856;11001;1;F;Empleado ER
180983;8001;1;;
186353;54001;1;F;Empleado ER
185006;11001;1;;
223257;8001;1;R;Rentista de Capital
157299;8001;1;E;Empleado
181998;47745;1;E;Empleado
178372;11001;1;F;Empleado ER
173995;8001;1;;
158356;8001;1;;
191278;11001;1;F;Empleado ER
111600;11001;1;I;Independiente
223203;8001;1;J;Independiente Formal
145384;8001;1;I;Independiente
198933;8001;1;K;Independiente Informal
180600;11001;1;K;Independiente Informal
182455;8001;1;E;Empleado
166583;8001;1;;
204603;8001;1;F;Empleado ER
180843;11001;1;H;Empleado ENR
190948;8001;1;F;Empleado ER
204062;8001;1;T;Transportador
202623;11001;1;F;Empleado ER
171658;11001;1;;
196290;8001;1;J;Independiente Formal
145984;8758;1;;
235074;11001;1;F;Empleado ER
227586;8001;1;F;Empleado ER
129891;8001;1;I;Independiente
182069;8001;1;I;Independiente
137353;47001;1;I;Independiente
153792;8001;1;I;Independiente
183152;11001;1;H;Empleado ENR
158151;8001;1;I;Independiente
165715;11001;1;E;Empleado
204122;47001;1;C;Agricultor
237171;8001;1;F;Empleado ER
215176;8001;1;J;Independiente Formal
144476;11001;1;I;Independiente
167905;11001;1;P;Pensionado
194455;11001;1;E;Empleado
187328;8001;1;;
177873;68307;1;C;Agricultor
155971;8001;1;;
114961;8758;1;E;Empleado
221444;5631;1;J;Independiente Formal
156554;11001;1;;
190442;8001;1;F;Empleado ER
171510;8001;1;H;Empleado ENR
161389;8001;1;E;Empleado
222219;8001;1;J;Independiente Formal
188788;11001;1;E;Empleado
214256;8001;1;T;Transportador
210392;44090;1;J;Independiente Formal
178241;8001;1;H;Empleado ENR
155222;8001;1;I;Independiente
207347;8758;1;T;Transportador
181563;11001;1;;
175959;13001;1;J;Independiente Formal
174660;8001;1;;
60166;11001;1;E;Empleado
123010;8001;1;;
223883;8001;1;J;Independiente Formal
96076;8001;1;P;Pensionado
196979;11001;1;H;Empleado ENR
215381;8001;1;F;Empleado ER
142927;8001;1;I;Independiente
168901;8001;1;E;Empleado
203118;8001;1;T;Transportador
175049;8001;1;T;Transportador
199086;11001;1;T;Transportador
230126;8001;1;F;Empleado ER
232820;8758;1;J;Independiente Formal
220926;8001;1;T;Transportador
226401;8001;1;J;Independiente Formal
202894;8001;1;P;Pensionado
235712;8001;1;F;Empleado ER
106773;8758;1;E;Empleado
226995;8758;1;T;Transportador
210465;8758;1;T;Transportador
190365;8758;1;R;Rentista de Capital
206148;8001;1;F;Empleado ER
217512;8001;1;H;Empleado ENR
126796;8001;1;I;Independiente
207950;8001;1;J;Independiente Formal
143208;8001;1;I;Independiente
200820;8758;1;T;Transportador
