"credito";"codigo_ciudad";"cliente_tipo_identificacion";"codigo_ocupacion"
171683;11001;1;P
164174;11001;1;E
159310;50001;1;""
187499;11001;1;""
157083;68547;1;""
231768;11001;1;T
235114;11001;1;R
235399;11001;1;H
198914;11001;1;T
178879;11001;1;H
152603;11001;1;E
200577;11001;1;R
221528;11001;1;O
130950;11001;1;""
189310;11001;1;J
161111;11001;1;I
173209;66001;1;R
128828;11001;1;I
234360;11001;1;R
182037;11001;1;R
118901;11001;1;I
186498;11001;1;P
168071;11001;1;F
170052;11001;1;R
209631;11001;1;H
213928;11001;1;F
217267;11001;1;R
138374;11001;1;P
200152;11001;1;P
198221;11001;1;T
164413;11001;1;I
172148;11001;1;J
169411;11001;1;E
154776;11001;1;P
150289;25175;1;E
175134;11001;1;J
235865;11001;1;J
192203;11001;1;P
183783;11001;1;P
104729;11001;1;P
217232;11001;1;P
154232;11001;1;E
145840;11001;1;""
209665;11001;1;T
202372;11001;1;R
127945;11001;1;I
208508;11001;1;R
149039;11001;1;I
204859;25754;1;K
159804;11001;1;I
145524;11001;1;E
181757;11001;1;""
218629;11001;1;P
226619;25754;1;H
135153;11001;1;I
124846;11001;1;E
194371;11001;1;T
237110;11001;1;H
135325;11001;1;""
157290;11001;1;P
211957;11001;1;R
170304;11001;1;I
212338;11001;1;R
209744;11001;1;J
159380;11001;1;""
187868;11001;1;""
170658;11001;1;F
56181;11001;1;""
204946;11001;1;I
42192;11001;1;""
201750;25286;1;P
138619;11001;1;P
203821;11001;1;R
140573;11001;1;I
218110;11001;1;P
230781;11001;1;P
161057;11001;1;I
167185;15238;1;I
160243;11001;1;P
159226;11001;1;I
23055;11001;1;E
57405;11001;1;I
204409;13001;1;R
230839;50001;1;R
173162;11001;1;K
227770;11001;1;R
188713;25269;1;P
87363;50001;1;I
182005;11001;1;I
237529;11001;1;P
177192;11001;1;P
220910;11001;1;F
179402;11001;1;R
181599;11001;1;R
178705;11001;1;""
199122;11001;1;R
176639;11001;1;P
215951;11001;1;T
237467;11001;1;F
145922;11001;1;E
181468;11001;1;F
33205;11001;1;E
195356;11001;1;P
177290;11001;1;F
186762;25530;1;""
41638;11001;1;""
145287;11001;1;E
235168;25754;1;J
170727;11001;1;P
159195;11001;1;""
213668;11001;1;T
163746;11001;1;I
129572;11001;1;P
197250;11001;1;F
124095;11001;1;I
215914;25214;1;P
194456;15001;1;J
158476;11001;1;A
161310;11001;1;I
218567;11001;1;H
166631;11001;1;I
110597;11001;1;P
180577;8001;1;P
143820;11001;1;E
169519;11001;1;E
160216;25269;1;I
147850;11001;1;I
185120;11001;1;I
181834;11001;1;""
204041;11001;1;H
155114;11001;1;""
224123;11001;1;R
236595;11001;1;H
175353;11001;1;K
188277;11001;1;""
205971;25175;1;J
212585;11001;1;P
183443;11001;1;E
170690;11001;1;J
232870;11001;1;O
222277;11001;1;P
180390;50001;1;N
156595;11001;1;""
213539;11001;1;I
138535;11001;1;E
192874;13001;1;I
231378;25175;1;J
178083;11001;1;N
199897;11001;1;R
131674;11001;1;I
193021;11001;1;""
143588;11001;1;E
125825;11001;1;""
65737;11001;1;E
216730;11001;1;P
195847;11001;1;R
217591;11001;1;I
174914;11001;1;""
158307;25754;1;I
180589;11001;1;F
167495;25743;1;""
160325;11001;1;""
172971;25430;1;R
217139;11001;1;J
179061;11001;1;P
146850;11001;1;E
195772;11001;1;J
183538;11001;1;F
178126;11001;1;""
165581;11001;1;I
153629;11001;1;I
228688;11001;1;P
193837;11001;1;P
168364;11001;1;F
203375;11001;1;P
177472;11001;1;H
163213;11001;1;E
167122;11001;1;""
135916;11001;1;E
220198;11001;1;H
208567;11001;1;J
196794;11001;1;K
176120;73001;1;R
179079;11001;1;H
188211;11001;1;H
147199;11001;1;P
234825;11001;1;R
76340;25175;1;E
234542;25754;1;T
122151;11001;1;""
187762;11001;1;H
191749;11001;1;P
157709;11001;1;P
226227;11001;1;U
160566;11001;1;I
197796;68077;1;N
165128;11001;1;P
148910;11001;1;E
150843;11001;1;E
169007;25290;1;P
197853;25175;1;N
152623;11001;1;""
180071;11001;1;""
199403;11001;1;K
51496;11001;1;""
210620;11001;1;H
157712;11001;1;""
183303;11001;1;F
158615;11001;1;P
210256;11001;1;P
205970;25754;1;P
187842;11001;1;P
132099;50318;1;""
203886;11001;1;F
149772;11001;1;E
173244;11001;1;E
236415;11001;1;P
145185;11001;1;I
206968;11001;1;P
52187;11001;1;E
209272;11001;1;J
139274;11001;1;""
204938;11001;1;I
173906;25754;1;""
209810;11001;1;N
168036;11001;1;E
194167;11001;1;R
188771;11001;1;""
166513;11001;1;E
222543;11001;1;R
183994;11001;1;P
147711;11001;1;""
158888;63001;1;E
234319;25899;1;T
206186;25473;1;F
44782;11001;1;""
184026;66001;1;P
215030;63001;1;J
201582;73483;1;J
215669;11001;1;F
156660;76001;1;E
164991;63001;1;""
160643;11001;1;""
159584;25817;1;I
147722;50313;1;I
212711;11001;1;J
117990;11001;1;""
163265;63001;1;""
159611;11001;1;E
205786;63001;1;K
213076;63001;1;F
175415;63001;1;T
220988;63001;1;K
227795;63001;1;T
237572;63001;1;F
172864;63001;1;H
162290;76001;1;I
156119;63001;1;I
179848;76001;1;E
224260;63001;1;R
153084;76001;1;""
210974;11001;1;F
151590;11001;1;E
233965;76001;1;J
184156;63001;1;J
226163;11001;1;H
176183;63001;1;H
202358;66170;1;H
218108;76001;1;F
181275;76622;1;""
203529;63001;1;J
155008;11001;1;E
212270;63001;1;J
156266;63001;1;""
216539;50001;1;G
182974;63470;1;""
158775;5059;1;E
192336;11001;1;A
216583;63001;1;J
226004;11001;1;J
207546;63001;1;J
183058;63190;1;""
147581;11001;1;I
233698;11001;1;H
237218;63001;1;J
211291;63001;1;J
194111;63001;1;""
190529;76001;1;""
182615;63001;1;J
205697;11001;1;T
206404;63001;1;J
187387;63001;1;F
139445;66001;1;I
153201;63001;1;""
223579;11001;1;F
208057;11001;1;R
169376;66001;1;F
182253;50001;1;A
156422;50006;1;""
116473;76834;1;I
185574;66170;1;""
115767;5266;1;P
172374;66001;1;""
157335;25269;1;I
209098;50001;1;J
158760;66001;1;""
186507;76364;1;N
211184;66170;1;R
194263;66001;1;E
156260;66170;1;E
200431;11001;1;R
124504;11001;1;""
199300;17877;1;P
178919;66001;1;A
222816;66001;1;K
178892;66170;1;J
232111;25377;1;O
172079;66001;1;H
182913;63001;1;H
192069;66001;1;K
183786;11001;1;F
184383;66001;1;J
188106;76001;1;""
233831;76001;1;J
235488;66001;1;K
222109;76001;1;J
207278;76001;1;E
154410;66001;1;""
198484;66001;1;P
212730;66001;1;H
147939;66001;1;E
126624;66001;1;E
215707;5001;1;E
188042;66001;1;J
190949;66001;1;""
216023;66170;1;J
216010;66170;1;H
146639;66001;1;I
230454;66001;1;P
134361;25473;1;E
153159;66170;1;I
156303;66170;1;E
177408;66170;1;F
203869;11001;1;H
197741;11001;1;E
39298;11001;1;""
221072;25175;1;H
146851;76147;1;I
189853;66001;1;J
161696;66001;1;I
213002;66170;1;H
128959;11001;1;""
178382;66001;1;R
215001;66170;1;T
172757;76001;1;F
154697;66001;1;E
187600;66001;1;""
210761;11001;1;J
207693;50001;1;J
176902;11001;1;H
200290;66001;1;R
207920;66001;1;J
226131;11001;1;F
210756;66001;1;J
168805;11001;1;K
156855;11001;1;I
147937;70215;1;I
155939;47001;1;I
179636;68307;1;""
162068;20770;1;""
154166;20770;1;""
163400;20001;1;I
196436;5001;1;J
177506;8573;1;H
188797;8001;1;H
231694;5615;1;H
191120;20001;1;J
195625;11001;1;J
203866;50001;1;J
188112;11001;1;K
153421;11001;1;I
209288;8758;1;H
173055;25754;1;H
195332;5001;1;K
138435;5001;1;""
175327;5001;1;F
149072;5212;1;I
155289;5001;1;E
236326;5308;1;J
215033;5001;1;J
161330;85410;1;J
156653;5001;1;I
180676;5631;1;H
214457;5001;1;K
221818;5360;1;F
201416;5001;1;K
146839;5360;1;I
171469;5631;1;""
221790;5360;1;F
212269;11001;1;J
149214;5001;1;""
179313;5360;1;H
200038;5631;1;J
221012;5360;1;A
225690;5001;1;J
226411;5380;1;O
204746;5631;1;R
206854;5360;1;T
203401;5266;1;R
194081;5088;1;R
195813;76001;1;I
221565;5001;1;J
219818;5360;1;J
174218;5266;1;F
225108;5360;1;F
170464;11001;1;""
146647;5266;1;I
202641;50001;1;K
191097;5001;1;J
236763;5615;1;P
177262;5001;1;P
182918;25841;1;E
208047;5380;1;F
232478;5266;1;J
209590;68547;1;K
173052;11001;1;E
185192;11001;1;J
225851;15646;1;J
216108;63001;1;F
162863;76001;1;I
178846;5541;1;T
175582;5001;1;J
165941;5001;1;""
178245;5266;1;F
129529;13001;1;""
214303;5631;1;J
176676;5001;1;G
47942;11001;1;I
166764;5266;1;""
234119;5001;1;J
155219;5266;1;""
201716;5212;1;J
132657;11001;1;E
144247;5266;1;E
136765;11001;1;""
178710;11001;1;H
232694;5001;1;H
236857;25214;1;F
227806;5001;1;T
211941;5001;1;J
185482;5001;1;""
204544;68001;1;T
236908;5001;1;J
175257;5001;1;P
206934;5001;1;K
231037;5631;1;J
163688;25099;1;""
204968;11001;1;H
198337;11001;1;H
229156;11001;1;P
183509;5001;1;P
150799;5001;1;""
166362;5318;1;P
165398;5001;1;E
154996;5001;1;E
214035;5001;1;F
196259;5001;1;T
199456;5001;1;F
190002;5001;1;""
180761;5266;1;H
216785;63001;1;R
173780;5001;1;K
197256;11001;1;H
154322;5001;1;I
171308;5360;1;K
165841;5001;1;I
164937;11001;1;""
163530;5001;1;P
214967;5360;1;J
192441;11001;1;R
126787;25175;1;""
209119;66170;1;P
198738;5001;1;T
197851;5001;1;R
167704;5001;1;I
126319;5001;1;""
177341;5001;1;T
218109;11001;1;F
148661;5001;1;E
152381;5001;1;E
172928;76001;1;A
191224;11001;1;I
180442;76364;1;A
137216;5001;1;P
180427;25126;1;F
216911;11001;1;F
201860;5380;1;J
234961;5001;1;T
179684;5001;1;P
166512;11001;1;""
208070;5212;1;J
154699;66001;1;I
201994;11001;1;F
40669;11001;1;""
220184;5266;1;K
191877;5001;1;J
162092;5001;1;""
212814;5001;1;H
229863;5001;1;J
185841;5001;1;""
138399;5001;1;E
50237;25175;1;I
222223;5001;1;F
212362;11001;1;A
186585;5001;1;""
163144;5088;1;""
209695;11001;1;F
186560;5360;1;J
219224;5001;1;J
153255;5001;1;""
199035;5001;1;F
195923;5088;1;F
173126;5001;1;J
189226;5380;1;""
160196;5088;1;I
182962;5686;1;""
171252;50006;1;""
233591;5079;1;J
185035;5001;1;""
164457;50001;1;E
197872;11001;1;J
207446;5088;1;J
207647;5001;1;J
132498;11001;1;""
229487;5266;1;J
156350;5001;1;E
222151;27001;1;A
151636;5001;1;I
161898;5001;1;""
168574;5129;1;O
224337;5001;1;F
233293;5360;1;T
209396;5001;1;K
197073;11001;1;""
215367;5001;1;F
187299;5380;1;J
153914;5360;1;E
169766;5001;1;K
213187;5360;1;J
201390;5360;1;F
154446;5001;1;I
126955;5001;1;I
196076;5266;1;F
236221;5001;1;H
187905;5380;1;J
231788;11001;1;F
198206;5001;1;J
231396;5266;1;J
175977;25175;1;F
209926;5001;1;N
219819;5001;1;J
219343;5380;1;J
160820;5001;1;""
174338;11001;1;U
195456;5088;1;""
177975;11001;1;J
179987;5088;1;F
199561;5001;1;J
216961;5001;1;R
213158;5001;1;J
149707;5001;1;""
190390;5318;1;J
191800;5266;1;F
179983;5266;1;H
173530;5001;1;H
110801;5001;1;I
212054;5001;1;H
225578;5001;1;F
216358;5001;1;J
139834;5001;1;""
235203;5001;1;J
168507;5001;1;J
169177;11001;1;F
195424;5001;1;H
193626;5088;1;""
169302;5001;1;H
220203;5631;1;J
164944;5266;1;E
174999;76001;1;F
191960;11001;1;F
179481;5001;1;T
237338;5001;1;J
165675;5001;1;""
183917;5001;1;J
206629;5001;1;H
217004;5266;1;J
187352;5001;1;""
157443;50001;1;I
128677;11001;1;""
161440;11001;1;I
197699;5001;1;N
189882;11001;1;J
190129;5001;1;""
183728;11001;1;J
226248;11001;1;F
154813;11001;1;""
174787;11001;1;K
233504;5001;1;J
182432;5001;1;H
183884;5088;1;I
214432;11001;1;J
230659;5088;1;T
189761;25473;1;N
188774;5148;1;""
176395;5360;1;""
129353;5001;1;""
224336;5088;1;J
218330;20011;1;K
204532;5001;1;T
168570;5001;1;""
224783;73148;1;T
234694;5001;1;T
226735;5001;1;T
174354;5148;1;""
209545;5001;1;F
231719;5001;1;N
233180;5368;1;T
206983;5631;1;K
219316;5842;1;J
149749;5001;1;""
192012;5001;1;H
151608;5001;1;""
205012;5001;1;H
102522;5001;1;E
192101;5001;1;J
209852;5088;1;J
228374;5380;1;J
199770;76364;1;F
197779;5001;1;F
165084;5001;1;""
171323;13001;1;T
234784;5001;1;J
237279;11001;1;H
205266;5318;1;F
224620;5001;1;T
136383;5001;1;""
124643;5001;1;""
206228;5001;1;F
235001;5088;1;T
169717;5001;1;I
182493;5001;1;R
163012;5001;1;""
155988;11001;1;I
133435;5001;1;E
170504;11001;1;F
236043;5001;1;J
124832;5001;1;I
155667;5001;1;E
199739;5001;1;R
165214;25126;1;E
187618;11001;1;H
171663;11001;1;I
145277;11001;1;I
208190;5212;1;J
185658;5266;1;J
225646;5001;1;A
201187;5607;1;F
236752;11001;1;H
206209;11001;1;J
234709;5631;1;F
207500;5001;1;K
218329;25286;1;K
176088;76001;1;J
225393;11001;1;F
179129;5001;1;T
185801;5001;1;R
203132;5001;1;T
224139;5088;1;H
219746;5001;1;J
129106;25430;1;""
195565;5001;1;F
175708;11001;1;J
135273;5001;1;I
197701;68276;1;T
209039;25214;1;J
197012;5001;1;T
221118;11001;1;F
182290;5001;1;""
185316;5001;1;G
128068;5001;1;I
232560;5001;1;J
207732;5001;1;J
222279;5001;1;H
232294;5380;1;J
231043;5001;1;J
140769;5001;1;E
230378;5360;1;J
117281;8001;1;I
194031;25286;1;F
180649;5001;1;F
225451;5001;1;J
175464;5266;1;J
154244;5001;1;I
138912;5001;1;E
188854;5631;1;F
165775;5001;1;I
190641;5360;1;F
226307;5001;1;J
213497;11001;1;H
207353;5001;1;F
167952;5360;1;""
182322;5001;1;""
233118;68001;1;F
182325;5001;1;""
150983;25754;1;I
149240;5001;1;E
165188;5001;1;E
225213;50001;1;H
199825;5615;1;F
207706;5001;1;T
195393;5001;1;T
164760;5045;1;""
196052;5001;1;T
197987;5266;1;J
106767;5001;1;E
161943;5001;1;I
187806;23001;1;J
195160;25769;1;""
215468;5001;1;T
193339;5001;1;F
172948;5001;1;J
180832;5001;1;J
229228;5615;1;J
211939;5631;1;F
167718;5266;1;E
165086;85001;1;E
231140;8001;1;T
232275;76001;1;N
205947;76001;1;F
184458;5001;1;A
215185;76001;1;N
196958;11001;1;""
196392;5001;1;""
175065;5266;1;K
227352;5579;1;F
170423;11001;1;T
236384;5360;1;P
205326;5088;1;N
233013;5001;1;J
172851;5001;1;F
212329;5042;1;F
196889;5088;1;F
154059;5001;1;E
211650;11001;1;F
201563;5607;1;N
197635;5212;1;F
210504;68081;1;J
201570;5001;1;J
178783;5266;1;K
196465;5030;1;F
223540;5001;1;E
206075;5631;1;T
154773;5001;1;I
154770;5148;1;E
201546;5266;1;N
148999;5001;1;""
187548;5266;1;F
173358;5631;1;""
120340;5266;1;""
140664;5266;1;E
165148;11001;1;I
184708;5001;1;N
158437;5001;1;E
178038;11001;1;F
157396;5001;1;I
192645;5001;1;E
212432;5001;1;F
176809;5001;1;T
172017;5001;1;K
150246;11001;1;""
164372;5001;1;E
216139;5001;1;K
175760;5266;1;""
189830;76001;1;F
204496;5615;1;F
148429;5266;1;""
220375;11001;1;F
148464;5001;1;I
196528;54874;1;J
224814;5266;1;F
184854;25126;1;""
204715;76001;1;F
194776;5631;1;F
182112;66682;1;J
216155;11001;1;F
203976;5266;1;F
180918;25175;1;J
119467;5001;1;I
221684;5088;1;P
218285;11001;1;K
236295;5001;1;C
179006;11001;1;K
190466;11001;1;J
200069;11001;1;N
223077;11001;1;K
161927;5440;1;""
227065;5318;1;F
155267;5001;1;""
165600;5266;1;E
218926;5001;1;F
197579;5615;1;T
200125;5088;1;F
164607;5001;1;E
195951;5679;1;J
134668;11001;1;""
159069;5001;1;H
206952;5380;1;J
210562;5360;1;J
193145;5001;1;F
236710;5001;1;J
108953;5001;1;I
129627;5001;1;""
204010;5360;1;T
186069;5360;1;""
234833;5001;1;J
231041;5001;1;J
183333;5380;1;F
198771;11001;1;J
183456;5001;1;F
166699;25126;1;""
225809;5266;1;R
209907;11001;1;R
130027;5001;1;I
154239;5266;1;""
227098;5266;1;R
184476;11001;1;F
237627;5088;1;H
142795;5088;1;I
199743;5001;1;F
204750;5607;1;F
153837;5266;1;E
153824;5266;1;E
190806;11001;1;R
200488;5001;1;R
231950;5631;1;T
208204;5001;1;J
179396;5001;1;""
217581;5001;1;F
171500;13001;1;H
221089;19698;1;K
215623;5088;1;T
180912;5001;1;""
228925;5088;1;J
223120;5088;1;F
128079;5001;1;""
224405;5088;1;F
219632;5088;1;F
206008;5001;1;J
159999;5088;1;I
235456;5088;1;T
197606;5001;1;J
205626;11001;1;F
228560;5266;1;J
219975;85440;1;N
193621;5088;1;F
140414;5266;1;E
174384;5001;1;J
196017;11001;1;J
199531;5001;1;F
187039;5001;1;T
225959;63470;1;J
208580;5088;1;J
167315;25175;1;E
229423;5088;1;K
229834;5001;1;J
212535;11001;1;A
101471;5001;1;E
182932;5440;1;R
208333;11001;1;F
222468;5001;1;J
226298;5001;1;J
200135;5266;1;O
185166;5001;1;""
212665;11001;1;O
203799;5380;1;F
130348;5001;1;E
216068;5266;1;J
198638;11001;1;F
181182;5631;1;J
192562;5001;1;I
121481;5001;1;I
189575;5088;1;F
212439;5001;1;F
195684;5001;1;N
199090;5001;1;T
234442;54001;1;J
182553;5001;1;""
223144;5001;1;K
203526;5001;1;J
173512;5088;1;J
195354;5631;1;N
167796;11001;1;K
173104;5360;1;T
194468;5212;1;J
229577;5001;1;J
204009;5266;1; 
221052;5001;1;N
110087;76001;1;I
229066;5631;1;J
229468;5001;1;J
179050;5001;1;J
169396;5001;1;""
227386;11001;1;H
219206;5001;1;J
225044;5001;1;F
138938;5001;1;""
201852;5001;1;O
183423;5001;1;""
140436;5001;1;""
214340;5088;1;F
152781;8001;1;I
197110;8001;1;T
195278;8758;1;F
152544;8758;1;""
151781;8001;1;I
205293;8758;1;H
182328;11001;1;""
175340;8758;1;E
145756;13001;1;""
185037;8001;1;""
163369;8001;1;""
145080;8001;1;I
177758;8001;1;""
120153;8758;1;""
230043;8573;1;J
212712;8001;1;J
191183;8758;1;T
224799;8758;1;J
237374;8001;1;J
190325;11001;1;F
216011;8001;1;F
195321;8001;1;""
229425;8001;1;J
176210;8758;1;H
201007;8001;1;F
223083;8758;1;J
210804;8758;1;N
207075;8606;1;N
210700;8638;1;J
170160;8758;1;F
189974;8638;1;F
209678;11001;1;F
168196;8001;1;E
191528;8001;1;F
205526;8685;1;F
193822;8001;1;F
145450;66001;1;""
173251;13836;1;H
110058;13001;1;A
142335;13001;1;""
143058;13001;1;E
179644;13001;1;P
232322;13001;1;P
195386;13001;1;E
178378;11001;1;""
173438;13001;1;P
142121;13001;1;A
150186;13836;1;""
136829;13001;1;I
204016;13001;1;F
177223;13001;1;P
227630;13001;1;J
147442;8001;1;I
170131;13001;1;H
151737;13001;1;E
122870;13001;1;""
169372;13001;1;F
123156;13001;1;""
176645;8001;1;F
171431;13001;1;F
180244;13001;1;H
172458;13836;1;""
147449;13001;1;E
158100;13001;1;E
161031;13836;1;P
164761;11001;1;""
221964;13001;1;F
222949;13001;1;J
224943;13001;1;F
137308;13001;1;E
204911;13001;1;F
170132;13001;1;R
208052;50001;1;K
143474;13001;1;E
173175;11001;1;H
235708;13001;1;T
193969;13836;1;E
197752;76001;1;F
126320;13001;1;E
140439;13836;1;E
186642;13001;1;J
222507;13001;1;J
136266;13001;1;E
148697;13001;1;E
176266;13001;1;H
234849;13001;1;F
169617;13001;1;P
146085;13001;1;I
173792;11001;1;F
178028;13001;1;R
219561;13001;1;F
148177;11001;1;E
220176;13001;1;T
202522;13001;1;F
179895;13001;1;K
231110;13001;1;K
192861;13836;1;A
147142;13836;1;A
143652;73001;1;E
126452;13001;1;""
176709;13001;1;N
190954;13001;1;F
194910;13001;1;E
216678;13001;1;J
185139;11001;1;J
205318;13001;1;F
222245;11001;1;F
173065;13001;1;H
147057;13001;1;""
165071;13001;1;I
167759;8001;1;""
171983;13001;1;F
191766;13001;1;H
234065;13001;1;P
131041;13001;1;E
221903;13001;1;J
222601;11001;1;K
175151;13001;1;F
226982;13001;1;J
184180;13001;1;J
129513;13001;1;""
232477;13001;1;R
235543;13001;1;J
189440;13001;1;T
227996;13836;1;T
96661;11001;1;I
200180;13001;1;N
180012;13001;1;F
188110;76001;1;J
224075;13001;1;T
162310;13001;1;E
191253;13001;1;F
208504;11001;1;J
220736;13001;1;F
227589;13001;1;R
235360;5266;1;F
221024;13001;1;T
204207;8001;1;J
154846;13836;1;E
175476;13001;1;""
123793;13001;1;E
169102;13001;1;""
193786;13001;1;F
179365;13001;1;F
218798;11001;1;T
222646;13001;1;J
231168;13001;1;J
175374;13001;1;J
157803;11001;1;E
227184;11001;1;F
191165;13001;1;J
181510;8001;1;E
175362;11001;1;""
225029;13001;1;F
182364;13001;1;H
200513;13001;1;J
205916;25175;1;F
181300;13001;1;R
212899;13001;1;F
237023;11001;1;J
144857;13001;1;E
167486;13001;1;E
168861;13836;1;E
178589;13836;1;""
174526;13001;1;P
190072;13001;1;""
180238;13001;1;""
161042;13001;1;E
167407;13001;1;E
191367;8001;1;J
176626;13836;1;J
207168;13001;1;J
167894;8001;1;H
137877;13001;1;E
183518;13001;1;F
229064;13001;1;P
149077;13001;1;E
191123;13001;1;F
171966;5088;1;R
112318;13001;1;E
235181;13001;1;J
146809;13001;1;P
230596;13001;1;J
206533;13001;1;T
173365;13001;1;F
227779;13001;1;J
192944;13001;1;F
171365;13001;1;F
126894;11001;1;E
224557;13001;1;F
152119;13001;1;E
188811;13001;1;F
234858;13001;1;K
213040;5266;1;F
173212;13001;1;H
202792;13001;1;J
217557;13836;1;J
233375;13001;1;H
162468;8001;1;E
185966;8001;1;""
173473;13001;1;J
215519;13001;1;F
184143;11001;1;F
230613;13001;1;J
158037;13001;1;E
232644;8001;1;J
160599;13001;1;E
227380;8001;1;F
228750;13001;1;K
147368;11001;1;I
209022;8001;1;F
145453;13001;1;E
183985;25126;1;F
147926;13001;1;I
118819;13001;1;I
149387;13001;1;""
165769;13001;1;E
222256;5266;1;T
236543;13001;1;H
133097;13001;1;E
232521;13001;1;A
138389;13001;1;E
219815;13001;1;F
191366;13001;1;""
170392;11001;1;J
164703;8001;1;I
213600;13001;1;F
128738;13001;1;""
155900;11001;1;""
194017;8001;1;R
236979;13001;1;J
179807;13001;1;F
232603;11001;1;H
197337;13001;1;F
212112;13836;1;T
141099;13001;1;I
113593;8001;1;E
166524;25175;1;E
188077;13244;1;N
231688;68001;1;R
185897;13001;1;J
178633;13001;1;""
236922;13836;1;F
222024;13836;1;F
132001;13001;1;E
183531;13001;1;F
222904;13836;1;F
203973;68229;1;T
236006;85440;1;K
181330;68276;1;J
225028;50568;1;T
163719;13001;1;A
170906;13001;1;""
202606;13001;1;K
199931;8001;1;F
202454;11001;1;H
169610;13001;1;H
141657;8001;1;E
115393;25899;1;E
218834;8001;1;J
186262;11001;1;H
225808;8001;1;K
226703;13001;1;J
169232;13001;1;""
204920;13001;1;H
187918;11001;1;""
141248;13836;1;""
196367;13001;1;""
229844;13001;1;J
156745;13001;1;E
190233;11001;1;E
140007;8001;1;I
168929;13001;1;H
163090;13001;1;""
226438;13001;1;R
201137;25754;1;T
176769;11001;1;E
192624;13001;1;A
230228;13001;1;E
142447;13001;1;I
220853;13836;1;J
231791;13001;1;F
215876;13001;1;J
163923;13001;1;I
210019;13001;1;H
227334;13001;1;J
230058;13001;1;J
171229;13001;1;""
175565;13001;1;""
155020;13001;1;A
225785;11001;1;J
234544;13001;1;F
202190;13001;1;F
159412;13001;1;E
227261;13001;1;J
182538;13001;1;A
143478;13001;1;E
208845;13001;1;E
223119;13657;1;T
216853;13001;1;J
183819;13001;1;F
230607;11001;1;T
142490;11001;1;E
170080;11001;1;A
215554;15759;1;J
160058;11001;1;""
196331;11001;1;J
199050;25758;1;R
173101;85001;1;P
203895;11001;1;J
197692;15759;1;E
150409;11001;1;E
197830;11001;1;T
194930;85001;1;F
231796;25126;1;J
173148;85010;1;O
132368;85139;1;""
111020;85010;1;I
180031;15759;1;F
188733;15759;1;J
174697;15759;1;J
230034;15322;1;J
229362;11001;1;K
191172;11001;1;J
160876;11001;1;""
203686;11001;1;E
127950;11001;1;""
162793;11001;1;I
148737;11001;1;I
169358;15759;1;J
131986;25754;1;I
213056;25126;1;K
225179;11001;1;H
228610;85001;1;F
188045;85001;1;J
202077;11001;1;H
189794;15806;1;H
173691;15759;1;N
210237;15759;1;F
179532;15759;1;K
145427;15759;1;I
228756;15104;1;J
179404;15759;1;C
201500;76001;1;J
